0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
3444,MIST,Milestone Pharmaceuticals Inc.,2.59,N/A,4.2,129682512,0.129682512, N/A ,1.67,4,2,1.67,3,A,C,C-,B,C-
3445,CTSO,Cytosorbents Corporation,2.59,N/A,4.75,90055640,0.09005564, N/A ,2.33,1.33,2,2.67,2.33,D+,C,B-,C+,C+
3446,VCSA,Vacasa| Inc.,2.59,3,3.25,203333584,0.203333584, N/A ,4.33,2.67,1,0,3,B-,D,F,B,A+
3447,RGF,The Real Good Food Company| Inc.,2.59,3,4.75,119523776,0.119523776, N/A ,3.67,3,0.67,1.67,0,B,D-,C-,F,A-
3448,PROC,Procaps Group S.A.,2.59,N/A,3.5,401654080,0.40165408, N/A ,3,0.67,4.33,1.67,2,D-,A+,C-,C,B
3449,CHE,Chemed Corporation,2.59,3.5,4.66,7690789400,7.6907894,0.003,0,0,4,3,0,F,A,B,F,F
3450,NTLA,Intellia Therapeutics| Inc.,2.59,4,4.44,3186559230,3.18655923, N/A ,1.33,3,2.67,2,1.33,B,B-,C,D+,D+
3451,INVZ,Innoviz Technologies Ltd.,2.59,4,4.33,360531424,0.360531424, N/A ,4.33,3,1,0.67,2.33,B,D,D-,C+,A+
3452,KPTI,Karyopharm Therapeutics Inc.,2.59,3,3.8,148660896,0.148660896, N/A ,3,2.67,1.67,0.67,4.33,B-,C-,D-,A+,B
3453,LGL,The LGL Group| Inc.,2.59,N/A,N/A,25694096,0.025694096, N/A ,3.67,0,1.67,2,0.67,F,C-,C,D-,A-
3454,THM,International Tower Hill Mines Ltd.,2.58,N/A,5,69514312,0.069514312, N/A ,2.67,1.33,1,0.67,-1,D+,D,D-,N/A,B-
3455,NVVE,Nuvve Holding Corp.,2.58,N/A,5,13078068,0.013078068, N/A ,3.33,2,0,0,3.33,C,F,F,B+,B+
3456,AGEN,Agenus Inc.,2.58,2,4.8,493443840,0.49344384, N/A ,1.33,2.67,0.67,1.33,3.33,B-,D-,D+,B+,D+
3457,TSEM,Tower Semiconductor Ltd.,2.58,4,4,3080140290,3.08014029, N/A ,4,2,2.67,1,2,C,B-,D,C,A
3458,MTD,Mettler-Toledo International Inc.,2.58,2.66,3.15,25553412100,25.5534121, N/A ,0,2,4.33,2.33,0.67,C,A+,C+,D-,F
3459,SWAV,Shockwave Medical| Inc.,2.58,3.5,4,7922650600,7.9226506, N/A ,0,4.33,4.33,2.33,1,A+,A+,C+,D,F
3460,GHG,GreenTree Hospitality Group Ltd.,2.58,N/A,2,431195200,0.4311952, N/A ,2.33,0,0.67,2.33,1,F,D-,C+,D,C+
3461,SPT,Sprout Social| Inc.,2.58,3.33,4.33,2803995650,2.80399565, N/A ,1,2.67,2.33,1.67,1.67,B-,C+,C-,C-,D
3462,CTLT,Catalent| Inc.,2.58,3,3.47,8862158800,8.8621588, N/A ,0,1.33,3.33,2.67,0.67,D+,B+,B-,D-,F
3463,PCRX,Pacira BioSciences| Inc.,2.58,3,4.4,1613920000,1.61392, N/A ,2,2.33,4,2.33,1,C+,A,C+,D,C
3464,KOPN,Kopin Corporation,2.58,3,4.66,150016144,0.150016144, N/A ,3,2.67,0.67,2.33,0,B-,D-,C+,F,B
3465,ETWO,E2open Parent Holdings| Inc.,2.58,3.5,3.14,1672933630,1.67293363, N/A ,3,3.67,1.67,1.67,1.33,A-,C-,C-,D+,B
3466,RNLX,Renalytix Plc,2.58,5,4.66,101198424,0.101198424, N/A ,1.67,3,1.33,3.33,0.67,B,D+,B+,D-,C-
3467,RFIL,RF Industries| Ltd.,2.58,3,5,38073028,0.038073028, N/A ,3.33,3,2.33,1,2,B,C+,D,C,B+
3468,RGEN,Repligen Corporation,2.58,4,4.5,9220422700,9.2204227, N/A ,0,1.33,3.67,2.67,0.67,D+,A-,B-,D-,F
3469,SYNA,Synaptics Incorporated,2.58,4,4.18,3448994820,3.44899482, N/A ,2.33,0,3.67,1.67,0.67,F,A-,C-,D-,C+
3470,BNR,Burning Rock Biotech Limited,2.58,N/A,5,112821888,0.112821888, N/A ,4,2,2.33,0.67,3.67,C,C+,D-,A-,A
3471,TLS,Telos Corporation,2.58,2.5,3.33,144036416,0.144036416, N/A ,3.67,2,1.67,0.67,3,C,C-,D-,B,A-
3472,SMSI,Smith Micro Software| Inc.,2.58,4.5,4.66,90115856,0.090115856, N/A ,2.67,1.67,1,2.33,1.33,C-,D,C+,D+,B-
3473,BACK,IMAC Holdings| Inc.,2.58,N/A,5,2585000,0.002585, N/A ,4,2.67,0.67,0.67,4.33,B-,D-,D-,A+,A
3474,COHR,Coherent Corp.,2.58,3.33,4.05,4874377200,4.8743772, N/A ,2.67,0.67,2,1.33,1.33,D-,C,D+,D+,B-
3475,RNA,Avidity Biosciences| Inc.,2.58,3.5,4.75,540161340,0.54016134, N/A ,2.67,3.33,2.67,0.67,3.67,B+,B-,D-,A-,B-
3476,VRAR,The Glimpse Group| Inc.,2.58,N/A,5,47401196,0.047401196, N/A ,3,0.67,2,1.33,2,D-,C,D+,C,B
3477,RZLT,Rezolute| Inc.,2.58,N/A,4.6,57082728,0.057082728, N/A ,4,4,2.33,2,1.67,A,C+,C,C-,A
3478,BIVI,BioVie Inc.,2.58,3.33,5,127341040,0.12734104, N/A ,2.33,3.67,0,1.33,4.33,A-,F,D+,A+,C+
3479,AYX,Alteryx| Inc.,2.58,2.75,4,2476156160,2.47615616, N/A ,2,4.33,1.33,1,1.67,A+,D+,D,C-,C
3480,CSTE,Caesarstone Ltd.,2.58,3,4,162184320,0.16218432, N/A ,3.67,0.67,1,1,0,D-,D,D,F,A-
3481,SMTI,Sanara MedTech Inc.,2.58,5,5,294686336,0.294686336, N/A ,2,2,3.33,2.67,0,C,B+,B-,F,C
3482,IVA,Inventiva S.A.,2.58,3,4.75,210881488,0.210881488, N/A ,1.67,2.67,1,3,1.33,B-,D,B,D+,C-
3483,POWI,Power Integrations| Inc.,2.57,3,4,4594959900,4.5949599,0.0095,0,0,3.33,2.33,0,F,B+,C+,F,F
3484,SWTX,SpringWorks Therapeutics| Inc.,2.57,3,4.42,1677368060,1.67736806, N/A ,1.67,3.67,1,3,1,A-,D,B,D,C-
3485,KYMR,Kymera Therapeutics| Inc.,2.57,3,4.29,1064838210,1.06483821, N/A ,1.33,4,1,1.67,3,A,D,C-,B,D+
3486,BBAI,BigBear.ai Holdings| Inc.,2.57,3.5,3.75,258673312,0.258673312, N/A ,0.67,0,1.33,2.67,0.67,F,D+,B-,D-,D-
3487,MX,Magnachip Semiconductor Corporation,2.57,3,3.66,315231872,0.315231872, N/A ,3,0.67,1.33,1.33,1.67,D-,D+,D+,C-,B
3488,SPI,SPI Energy Co.| Ltd.,2.57,N/A,4,29134648,0.029134648, N/A ,4.33,3.33,1.33,1,1,B+,D+,D,D,A+
3489,PTRAQ,Proterra Inc.,2.57,1,3,14761440,0.01476144, N/A ,4.33,1.67,0,0,2,C-,F,F,C,A+
3490,CETX,Cemtrex| Inc.,2.57,N/A,5,4891836,0.004891836, N/A ,4.33,3.33,1,0.67,-1,B+,D,D-,N/A,A+
3491,WKEY,WISeKey International Holding AG,2.57,4,4,16210484,0.016210484, N/A ,4.33,3.67,0.67,0,2.67,A-,D-,F,B-,A+
3492,SPVNF,Spectra7 Microsystems Inc.,2.57,N/A,5,19139248,0.019139248, N/A ,3.67,1,0.67,1.67,2,D,D-,C-,C,A-
3493,MPLN,MultiPlan Corporation,2.57,3,2.5,1104117380,1.10411738, N/A ,2.67,0,4,3,0,F,A,B,F,B-
3494,VRME,VerifyMe| Inc.,2.57,N/A,4,11879720,0.01187972, N/A ,3.67,3,1.67,1.67,0,B,C-,C-,F,A-
3495,DSS,DSS| Inc.,2.57,N/A,N/A,25443934,0.025443934, N/A ,3.67,2.33,0.67,1.33,0,C+,D-,D+,F,A-
3496,OM,Outset Medical| Inc.,2.57,3,4,623871360,0.62387136, N/A ,2,3,1.67,1,3.33,B,C-,D,B+,C
3497,AGL,agilon health| inc.,2.57,3.33,4.56,7602789900,7.6027899, N/A ,0.67,2.33,3.33,2.33,0.67,C+,B+,C+,D-,D-
3498,CUE,Cue Biopharma| Inc.,2.57,3,4.5,119592400,0.1195924, N/A ,2,2,2,2.33,1.67,C,C,C+,C-,C
3499,LITE,Lumentum Holdings Inc.,2.57,3,3.68,3217607940,3.21760794, N/A ,2.33,0,2.33,1.67,1,F,C+,C-,D,C+
3500,FIXX,Homology Medicines| Inc.,2.57,N/A,3,68217080,0.06821708, N/A ,3,1.33,2,2.67,0,D+,C,B-,F,B
3501,KNTE,Kinnate Biopharma Inc.,2.57,1,4.42,83357920,0.08335792, N/A ,4,1,1.67,0.67,4,D,C-,D-,A,A
3502,GNFT,Genfit S.A.,2.57,N/A,3.66,193381088,0.193381088, N/A ,2.33,0,1,2.67,1.33,F,D,B-,D+,C+
3503,PRVA,Privia Health Group| Inc.,2.57,4,4.76,2754514430,2.75451443, N/A ,0,3.33,3.67,2.33,1.33,B+,A-,C+,D+,F
3504,BIOR,Biora Therapeutics| Inc.,2.57,N/A,4.5,32904516,0.032904516, N/A ,1,1.33,1,1,3.33,D+,D,D,B+,D
3505,SIMO,Silicon Motion Technology Corporation,2.57,2.5,4,1718469890,1.71846989, N/A ,2,0,3,1.33,2,F,B,D+,C,C
3506,MRNA,Moderna| Inc.,2.57,3.2,3.62,42934649000,42.934649, N/A ,0.67,3,3.67,2,1,B,A-,C,D,D-
3507,LBNKF,LithiumBank Resources Corp.,2.57,N/A,5,39382164,0.039382164, N/A ,-1,-1,-1,3.33,1.33,N/A,N/A,B+,D+,N/A
3508,BIO,Bio-Rad Laboratories| Inc.,2.57,4,4.6,10996766700,10.9967667, N/A ,0.67,0.67,3.67,2.33,0.67,D-,A-,C+,D-,D-
3509,CALT,Calliditas Therapeutics AB (publ),2.57,4,4.5,428755424,0.428755424, N/A ,4,3,3,2.33,1,B,B,C+,D,A
3510,KRKR,36Kr Holdings Inc.,2.57,N/A,5,29226256,0.029226256, N/A ,4,2.33,1,0.67,0,C+,D,D-,F,A
3511,UPLD,Upland Software| Inc.,2.57,N/A,3.28,134210464,0.134210464, N/A ,3.67,2.33,1.67,1.33,1.33,C+,C-,D+,D+,A-
3512,CDNA,CareDx| Inc,2.56,2,3.57,444184544,0.444184544, N/A ,3,2.33,3.33,2,1.67,C+,B+,C,C-,B
3513,ATAI,Atai Life Sciences N.V.,2.56,5,4.6,240715184,0.240715184, N/A ,2,2.33,2.33,2,2.33,C+,C+,C,C+,C
3514,DSNKY,Daiichi Sankyo Company| Limited,2.56,N/A,5,53465494000,53.465494,0.0078,0,4.33,4,2.33,1,A+,A,C+,D,F
3515,ICCM,IceCure Medical Ltd,2.56,N/A,4.5,50185776,0.050185776, N/A ,2,2.67,0.67,2.67,2,B-,D-,B-,C,C
3516,MGIC,Magic Software Enterprises Ltd.,2.56,3,4.5,551315010,0.55131501,0.056,3.67,1.33,3.33,1.33,0,D+,B+,D+,F,A-
3517,INSP,Inspire Medical Systems| Inc.,2.56,4,4.5,6187199000,6.187199, N/A ,0.67,4,3.33,2.33,1,A,B+,C+,D,D-
3518,KIDS,OrthoPediatrics Corp.,2.56,N/A,4.28,800492740,0.80049274, N/A ,0.67,3.33,3.33,2,2,B+,B+,C,C,D-
3519,JAGGF,Jaguar Mining Inc.,2.56,3,4,78914680,0.07891468, N/A ,4.33,2.33,1.67,0,0.67,C+,C-,F,D-,A+
3520,ANIK,Anika Therapeutics| Inc.,2.56,N/A,4,264530496,0.264530496, N/A ,1.67,1.33,3.33,1.67,2.67,D+,B+,C-,B-,C-
3521,ASYS,Amtech Systems| Inc.,2.56,3,4.5,114897216,0.114897216, N/A ,1.67,3.67,1.67,1.67,0.67,A-,C-,C-,D-,C-
3522,REE,REE Automotive Ltd.,2.56,N/A,3.5,37868688,0.037868688, N/A ,3.33,4.33,1.67,0,3,A+,C-,F,B,B+
3523,INBX,Inhibrx| Inc.,2.56,3,4.6,873363070,0.87336307, N/A ,1,2.67,1.67,2.33,2,B-,C-,C+,C,D
3524,LNSR,LENSAR| Inc.,2.56,N/A,5,36550168,0.036550168, N/A ,3.33,3.67,2.67,2.67,1,A-,B-,B-,D,B+
3525,ALVO,Alvotech,2.56,3,3.4,2336661500,2.3366615, N/A ,0,3.67,2.33,3,0,A-,C+,B,F,F
3526,VRAX,Virax Biolabs Group Limited,2.56,N/A,N/A,6755414,0.006755414, N/A ,3.33,-1,1.67,1,3.67,N/A,C-,D,A-,B+
3527,PROF,Profound Medical Corp.,2.56,4,4.37,172965616,0.172965616, N/A ,1.33,1.67,1,2.67,2.33,C-,D,B-,C+,D+
3528,NXTC,NextCure| Inc.,2.56,N/A,3.75,38419156,0.038419156, N/A ,4.33,1.33,2.33,2,0.67,D+,C+,C,D-,A+
3529,AEMD,Aethlon Medical| Inc.,2.56,N/A,3,6482018,0.006482018, N/A ,3.67,3.67,2,1.33,2.67,A-,C,D+,B-,A-
3530,PINC,Premier| Inc.,2.56,3,3.5,2562171140,2.56217114,0.0383,3.67,0,4,1.67,1,F,A,C-,D,A-
3531,SNCE,Science 37 Holdings| Inc.,2.56,N/A,4.6,36328112,0.036328112, N/A ,3.67,1.33,0.67,2.33,2,D+,D-,C+,C,A-
3532,MLAB,Mesa Laboratories| Inc.,2.56,3,3.66,676213120,0.67621312,0.0052,0,3.33,4,2,2.33,B+,A,C,C+,F
3533,PYPD,PolyPid Ltd.,2.56,N/A,3.5,13096003,0.013096003, N/A ,3,1,1,0.67,4,D,D,D-,A,B
3534,CANF,Can-Fite BioPharma Ltd.,2.56,N/A,4.5,11222332,0.011222332, N/A ,2.67,2.33,1.33,2,3,C+,D+,C,B,B-
3535,CLLS,Cellectis S.A.,2.56,3,4.37,92679120,0.09267912, N/A ,2.67,1.67,1,2,2.33,C-,D,C,C+,B-
3536,EVOK,Evoke Pharma| Inc.,2.56,N/A,4,3510223,0.003510223, N/A ,3.67,2,0,1,4.33,C,F,D,A+,A-
3537,IBEX,IBEX Limited,2.56,4,4,248017216,0.248017216, N/A ,4,2.67,2.33,0.67,2.33,B-,C+,D-,C+,A
3538,NKOSF,Labrador Gold Corp.,2.56,N/A,5,21367512,0.021367512, N/A ,3.33,2.33,1.67,0.67,3.33,C+,C-,D-,B+,B+
3539,GLMD,Galmed Pharmaceuticals Ltd.,2.56,N/A,4,1547028,0.001547028, N/A ,4.33,0.67,1.33,0,4,D-,D+,F,A,A+
3540,CLRB,Cellectar Biosciences| Inc.,2.56,N/A,4.5,19773228,0.019773228, N/A ,-1,1.67,0,3.33,2,C-,F,B+,C,N/A
3541,HLTH,Cue Health Inc.,2.55,N/A,4,88683456,0.088683456, N/A ,4.33,1.33,2,1,0.67,D+,C,D,D-,A+
3542,CGEM,Cullinan Oncology| Inc.,2.55,4,4.6,411961984,0.411961984, N/A ,3.33,2.67,0.67,2,1.67,B-,D-,C,C-,B+
3543,EVH,Evolent Health| Inc.,2.55,4,4.5,2926720770,2.92672077, N/A ,0,4.33,3,2.33,1,A+,B,C+,D,F
3544,CLDX,Celldex Therapeutics| Inc.,2.55,4,4.28,1333699840,1.33369984, N/A ,1.67,2.33,2.67,1.67,1.67,C+,B-,C-,C-,C-
3545,DRMA,Dermata Therapeutics| Inc.,2.55,N/A,4,3577139,0.003577139, N/A ,4,1.33,1.33,0.67,4,D+,D+,D-,A,A
3546,DSGN,Design Therapeutics| Inc.,2.55,N/A,3.25,150024256,0.150024256, N/A ,3.67,1.33,3.33,0,4.33,D+,B+,F,A+,A-
3547,PHR,Phreesia| Inc.,2.55,3.5,4.43,1101965180,1.10196518, N/A ,2,1.67,2.67,1.33,2.67,C-,B-,D+,B-,C
3548,WISH,ContextLogic Inc.,2.55,3,2.2,109635024,0.109635024, N/A ,3.67,2.33,0,0,4.33,C+,F,F,A+,A-
3549,GTHX,G1 Therapeutics| Inc.,2.55,N/A,4.28,82792928,0.082792928, N/A ,3.33,1.67,2,0.67,3.67,C-,C,D-,A-,B+
3550,KRMD,KORU Medical Systems| Inc.,2.55,3,4.8,122540928,0.122540928, N/A ,2,2,3,2,1.33,C,B,C,D+,C
3551,AHCO,AdaptHealth Corp.,2.55,3.5,4.3,1309509760,1.30950976, N/A ,4,3,3.67,1.67,1,B,A-,C-,D,A
3552,ABCL,AbCellera Biologics Inc.,2.55,3,4.87,1495969790,1.49596979, N/A ,2.33,2.67,1.67,1.33,3,B-,C-,D+,B,C+
3553,NUMIF,Numinus Wellness Inc.,2.55,N/A,4,43338844,0.043338844, N/A ,2.33,2,0.67,3,0.67,C,D-,B,D-,C+
3554,NMRD,Nemaura Medical Inc.,2.55,N/A,4.5,12770645,0.012770645, N/A ,1.33,3.33,1.67,0.67,4.33,B+,C-,D-,A+,D+
3555,JG,Aurora Mobile Limited,2.55,N/A,3,17834360,0.01783436, N/A ,4,2,3.67,0,4,C,A-,F,A,A
3556,IGXT,IntelGenx Technologies Corp.,2.55,N/A,4,24635524,0.024635524, N/A ,1.33,3,1,2,-1,B,D,C,N/A,D+
3557,KPRX,Kiora Pharmaceuticals| Inc.,2.55,N/A,4.33,3840936,0.003840936, N/A ,4,4.33,1.67,0,3.67,A+,C-,F,A-,A
3558,SNSE,Sensei Biotherapeutics| Inc.,2.55,N/A,4.33,19937864,0.019937864, N/A ,4.33,1,1.67,1,2.67,D,C-,D,B-,A+
3559,GLUE,Monte Rosa Therapeutics| Inc.,2.55,N/A,4.4,299445824,0.299445824, N/A ,3,3,2,2.33,1.33,B,C,C+,D+,B
3560,LTRN,Lantern Pharma Inc.,2.55,N/A,3,45541276,0.045541276, N/A ,3.33,2,2.67,2,0,C,B-,C,F,B+
3561,CYTH,Cyclo Therapeutics| Inc.,2.55,N/A,3,34562124,0.034562124, N/A ,1.33,3.67,0,3.33,0.67,A-,F,B+,D-,D+
3562,LGVN,Longeveron Inc.,2.55,3,4,49319724,0.049319724, N/A ,1.67,1.67,1.67,1.33,2.67,C-,C-,D+,B-,C-
3563,VNRX,VolitionRx Limited,2.55,N/A,4,95326368,0.095326368, N/A ,1.33,4.33,0.67,1.67,2.67,A+,D-,C-,B-,D+
3564,PCT,PureCycle Technologies| Inc.,2.55,3,4.83,1013470080,1.01347008, N/A ,0.67,1.67,0.67,2,2,C-,D-,C,C,D-
3565,MNPR,Monopar Therapeutics Inc.,2.55,N/A,4,8735449,0.008735449, N/A ,3.33,0.67,1.33,0.67,4,D-,D+,D-,A,B+
3566,SANA,Sana Biotechnology| Inc.,2.55,3,3.83,887201470,0.88720147, N/A ,2,1,2,2.67,1,D,C,B-,D,C
3567,BRTX,BioRestorative Therapies| Inc.,2.55,N/A,4,7468225,0.007468225, N/A ,3.33,1.67,1,0.67,4,C-,D,D-,A,B+
3568,API,Agora| Inc.,2.55,2,4.25,256228704,0.256228704, N/A ,4,1.67,0.67,1,1.67,C-,D-,D,C-,A
3569,APLS,Apellis Pharmaceuticals| Inc.,2.55,3,4.42,5099202000,5.099202, N/A ,1,3.33,0.67,1.33,3,B+,D-,D+,B,D
3570,SLP,Simulations Plus| Inc.,2.54,3,5,830549820,0.83054982,0.0059,0,3,4.33,2.67,1,B,A+,B-,D,F
3571,TMBR,Timber Pharmaceuticals| Inc.,2.54,N/A,3,9506386,0.009506386, N/A ,-1,1.33,0,4,0,D+,F,A,F,N/A
3572,NTGR,NETGEAR| Inc.,2.54,3.5,4,378379264,0.378379264, N/A ,4,0,1.67,1,1,F,C-,D,D,A
3573,DDL,Dingdong (Cayman) Limited,2.54,3,3.9,391546784,0.391546784, N/A ,4.33,3.67,1,0,2,A-,D,F,C,A+
3574,SCNI,Scinai Immunotherapeutics Ltd.,2.54,N/A,5,4236234,0.004236234, N/A ,-1,3,2.33,0.67,4.33,B,C+,D-,A+,N/A
3575,LVTX,LAVA Therapeutics N.V.,2.54,N/A,4.5,43902776,0.043902776, N/A ,3.33,2.33,1.33,1.67,2.67,C+,D+,C-,B-,B+
3576,VANI,Vivani Medical| Inc.,2.54,N/A,4,48786048,0.048786048, N/A ,3,4.33,2.33,1.33,0,A+,C+,D+,F,B
3577,GANX,Gain Therapeutics| Inc.,2.54,N/A,4.6,46733872,0.046733872, N/A ,1.67,2,1.33,2.67,1,C,D+,B-,D,C-
3578,NDRA,ENDRA Life Sciences Inc.,2.54,N/A,5,9202371,0.009202371, N/A ,2.67,0.67,1,0.67,4.33,D-,D,D-,A+,B-
3579,CCLD,CareCloud| Inc.,2.54,4,4.4,20160244,0.020160244, N/A ,4.33,1.33,3.67,0.67,0,D+,A-,D-,F,A+
3580,BLIN,Bridgeline Digital| Inc.,2.54,N/A,4.66,9063319,0.009063319, N/A ,3.67,0.67,2,1,1.67,D-,C,D,C-,A-
3581,GRPH,Graphite Bio| Inc.,2.54,N/A,3,128716208,0.128716208, N/A ,4.33,1.67,2,2,1,C-,C,C,D,A+
3582,INCR,InterCure Ltd.,2.54,4,5,74491064,0.074491064, N/A ,3.67,4.33,3.33,1.33,2,A+,B+,D+,C,A-
3583,TFFP,TFF Pharmaceuticals| Inc.,2.54,N/A,4,21319840,0.02131984, N/A ,2.33,2,0.67,1,3.67,C,D-,D,A-,C+
3584,CERT,Certara| Inc.,2.54,3,3.77,2297581060,2.29758106, N/A ,0.67,4.33,4,2,0.67,A+,A,C,D-,D-
3585,PMTS,CPI Card Group Inc.,2.54,4,5,217644272,0.217644272, N/A ,4.33,3.33,3.33,1,0,B+,B+,D,F,A+
3586,RXRX,Recursion Pharmaceuticals| Inc.,2.54,3.5,3.71,1854059140,1.85405914, N/A ,1,2.33,1,2.67,1,C+,D,B-,D,D
3587,ADAP,Adaptimmune Therapeutics plc,2.54,4,3.85,184104000,0.184104, N/A ,4.33,2.67,1.67,1.33,1.33,B-,C-,D+,D+,A+
3588,CHRS,Coherus BioSciences| Inc.,2.54,3.25,4.22,508544640,0.50854464, N/A ,0.67,2,1,1.67,2.67,C,D,C-,B-,D-
3589,GLTO,Galecto| Inc.,2.54,N/A,4.25,16517055,0.016517055, N/A ,4.33,3,1.33,0,4,B,D+,F,A,A+
3590,STSS,Sharps Technology| Inc.,2.54,N/A,5,8450553,0.008450553, N/A ,4,1.67,2,1.67,2,C-,C,C-,C,A
3591,PTCT,PTC Therapeutics| Inc.,2.54,3,3.5,2817147650,2.81714765, N/A ,0,2.67,2,2.33,1,B-,C,C+,D,F
3592,ITOS,iTeos Therapeutics| Inc.,2.54,4,4.25,439044160,0.43904416, N/A ,3,2.33,1,1.67,2,C+,D,C-,C,B
3593,VS,Versus Systems Inc.,2.54,N/A,3,3267822,0.003267822, N/A ,3.33,2.67,0,0,3.67,B-,F,F,A-,B+
3594,RGNX,REGENXBIO Inc.,2.54,4,4.27,794816510,0.79481651, N/A ,2.33,2,1,2.33,1.33,C,D,C+,D+,C+
3595,LUMO,Lumos Pharma| Inc.,2.54,N/A,4.5,25948878,0.025948878, N/A ,3.33,2,2,2.33,1.33,C,C,C+,D+,B+
3596,TIL,Instil Bio| Inc.,2.54,N/A,4.25,61150184,0.061150184, N/A ,4.33,1,2.33,1.33,1.33,D,C+,D+,D+,A+
3597,ATNM,Actinium Pharmaceuticals| Inc.,2.54,4,4.33,177644128,0.177644128, N/A ,1,3,3,1.67,2,B,B,C-,C,D
3598,VRPX,Virpax Pharmaceuticals| Inc.,2.54,N/A,4,9258970,0.00925897, N/A ,3.67,0,1,2.33,0.67,F,D,C+,D-,A-
3599,SONX,Sonendo| Inc.,2.53,N/A,4,45731044,0.045731044, N/A ,3.67,3.33,1.33,1.67,2.33,B+,D+,C-,C+,A-
3600,RLYB,Rallybio Corporation,2.53,4,4.57,191083328,0.191083328, N/A ,3.67,1.33,2,1.67,2.33,D+,C,C-,C+,A-
3601,SLS,SELLAS Life Sciences Group| Inc.,2.53,N/A,4.75,42805360,0.04280536, N/A ,2.33,0,0,2,2.67,F,F,C,B-,C+
3602,TARA,Protara Therapeutics| Inc.,2.53,N/A,4.8,23451196,0.023451196, N/A ,4,4.33,1.33,1.33,1.33,A+,D+,D+,D+,A
3603,PSNL,Personalis| Inc.,2.53,4,4.33,67441272,0.067441272, N/A ,4,2.33,1,1,3,C+,D,D,B,A
3604,ORGO,Organogenesis Holdings Inc.,2.53,3,4,341410816,0.341410816, N/A ,1.33,0.67,3.33,2.33,0,D-,B+,C+,F,D+
3605,JSPR,Jasper Therapeutics| Inc.,2.53,N/A,4.8,81881504,0.081881504, N/A ,3.67,3.67,2,1.33,3,A-,C,D+,B,A-
3606,CNEY,CN Energy Group. Inc.,2.53,N/A,5,7230625,0.007230625, N/A ,4.33,3,0.67,0,3,B,D-,F,B,A+
3607,GLSI,Greenwich LifeSciences| Inc.,2.53,N/A,4,120001864,0.120001864, N/A ,2.33,0.67,1.33,2,1.67,D-,D+,C,C-,C+
3608,RXT,Rackspace Technology| Inc.,2.53,3,2.66,338949504,0.338949504, N/A ,4,1,1.33,0.67,2.67,D,D+,D-,B-,A
3609,ASXC,Asensus Surgical| Inc.,2.53,N/A,4.5,76523712,0.076523712, N/A ,2.33,1.67,2,1.33,2.67,C-,C,D+,B-,C+
3610,VRCA,Verrica Pharmaceuticals Inc.,2.53,N/A,4.5,176649104,0.176649104, N/A ,2,4.33,2.67,2.33,0.67,A+,B-,C+,D-,C
3611,ASMB,Assembly Biosciences| Inc.,2.53,N/A,3.66,47352776,0.047352776, N/A ,3.67,4,1,1.67,2,A,D,C-,C,A-
3612,AVNS,Avanos Medical| Inc.,2.53,4,3.33,928820290,0.92882029, N/A ,2.33,0.67,3.33,2,0.67,D-,B+,C,D-,C+
3613,RLMD,Relmada Therapeutics| Inc.,2.53,5,3.8,99628360,0.09962836, N/A ,3.67,0.67,0,3,1.33,D-,F,B,D+,A-
3614,PDSB,PDS Biotechnology Corporation,2.53,4,4.85,173324880,0.17332488, N/A ,2.33,3,1.33,2.67,1,B,D+,B-,D,C+
3615,APVO,Aptevo Therapeutics Inc.,2.53,N/A,4,4497706,0.004497706, N/A ,4.33,0.67,2,0,4,D-,C,F,A,A+
3616,ILMN,Illumina| Inc.,2.53,2.33,3.71,23822567400,23.8225674, N/A ,0,4,3,1.67,0,A,B,C-,F,F
3617,AURA,Aura Biosciences| Inc.,2.53,1,4.66,375477472,0.375477472, N/A ,3,2.67,2.33,2,1.67,B-,C+,C,C-,B
3618,SILO,Silo Pharma| Inc.,2.53,N/A,4,6016836,0.006016836, N/A ,3,2.67,2,1.67,-1,B-,C,C-,N/A,B
3619,SLDB,Solid Biosciences Inc.,2.53,N/A,3.6,65395728,0.065395728, N/A ,4,3,2,1,3,B,C,D,B,A
3620,BTCY,Biotricity| Inc.,2.53,N/A,4,17902512,0.017902512, N/A ,2,1,0.67,0.67,4,D,D-,D-,A,C
3621,GDNSF,Goodness Growth Holdings| Inc.,2.53,N/A,3,25395770,0.02539577, N/A ,3.33,2.67,2.33,2.67,0,B-,C+,B-,F,B+
3622,RBOT,Vicarious Surgical Inc.,2.53,3,4.5,138963488,0.138963488, N/A ,2.67,1,1.67,0,4.33,D,C-,F,A+,B-
3623,CATX,Perspective Therapeutics| Inc.,2.53,N/A,5,57517060,0.05751706, N/A ,2.67,2.33,2.67,2.33,0,C+,B-,C+,F,B-
3624,PRLD,Prelude Therapeutics Incorporated,2.53,N/A,3.4,174581264,0.174581264, N/A ,3.67,2.67,2.33,1,2.67,B-,C+,D,B-,A-
3625,VIGL,Vigil Neuroscience| Inc.,2.53,N/A,4.57,205195968,0.205195968, N/A ,3.33,3.67,2,1.33,2.67,A-,C,D+,B-,B+
3626,ICUI,ICU Medical| Inc.,2.53,3,3.33,3093252860,3.09325286, N/A ,0.67,0,3.67,2,1.33,F,A-,C,D+,D-
